ID,NU_NOTA_LC
2326,509.1406174218804
2327,659.6644780327431
2328,467.7263387425519
2329,468.30503981308385
2330,654.2588034642215
2331,566.6162872210506
2332,455.53536884087737
2333,665.4060026764466
2334,595.3299677965865
2335,441.481750895418
2336,434.41641764360486
2337,551.7318176257908
2338,492.92998925543213
2339,518.8419150862675
2340,467.2107851966523
2341,504.05378603216457
2342,619.7320798908659
2343,525.1694804527244
2344,601.5542356961118
2345,605.7498249119449
2346,487.7646828916919
2347,557.37980373405
2348,465.795769941311
2349,502.1281488166154
2350,503.95368229897366
2351,439.32381694831264
2352,557.8579068955885
2353,510.85393855020857
2354,569.0107205020612
2355,464.1250853151843
2356,558.7911955677946
2357,451.5456014910335
2358,595.4915252651882
2359,438.0934284569902
2360,478.1730212167243
2361,573.0461711148752
2362,520.7489465917092
2363,505.15620467461287
2364,459.2479263961986
2365,502.0075445862376
2366,483.635758409271
2367,504.93768893333873
2368,545.3500559169602
2369,526.1827444097079
2370,500.85625248873396
2371,457.178372280985
2372,529.6956159860341
2373,576.0757771489139
2374,520.2167345099614
2375,601.4237770783385
2376,464.71888549898415
2377,573.8841162500747
2378,543.2122591696266
2379,493.1352654038573
2380,518.7874015773228
2381,498.71850597427124
2382,565.0255916965469
2383,525.1460202028532
2384,473.382107584329
2385,519.3361034947839
2386,435.8908180516401
2387,574.0811655132806
2388,466.37511060180196
2389,501.9946944698983
2390,546.4680554894486
2391,582.2721632235449
2392,470.82688931065314
2393,575.7543285570542
2394,630.272643907845
2395,559.1563523428669
2396,503.3846300011443
2397,486.88565073565655
2398,527.5266875455612
2399,495.3316234127267
2400,468.3268808917835
2401,438.7033630688093
2402,543.3545170902569
2403,623.5927811303
2404,457.4785441332579
2405,567.221317483002
2406,604.2669705771932
2407,599.034244989558
2408,470.2788319318401
2409,466.99534078706426
2410,503.75929963691567
2411,514.0646219185627
2412,523.3545127495019
2413,494.9774768600234
2414,548.2192260249344
2415,564.8563102238572
2416,500.6464944698164
2417,547.199139477292
2418,485.4926109116575
2419,490.1005658741765
2420,508.96963812059624
2421,563.6653956001616
2422,501.12948624241125
2423,472.32783867241585
2424,504.7460133467794
2425,509.716198620112
2426,466.5260764743799
2427,475.3432421169045
2428,575.6129800614618
2429,559.613382549994
2430,567.3018325794746
2431,482.8762139953961
2432,548.3707419251369
2433,505.0374497123697
2434,445.39284753174957
2435,503.66376273593255
2436,475.29032890942284
2437,501.10124776333447
2438,593.2377467653114
2439,604.9127038954188
2440,569.4138636866236
2441,627.8528293579158
2442,462.26587750312575
2443,505.92486953197056
2444,580.074386828129
2445,470.69945232034416
2446,506.2603661556616
2447,499.9046012085183
2448,436.60810584217455
2449,651.8985457911044
2450,487.4134653667796
2451,487.4358192326125
2452,558.8519173227771
2453,454.55415434391165
2454,626.8864948795817
2455,598.930027724456
2456,466.00570741044925
2457,553.5919527857458
2458,501.1407125529115
2459,460.23642744531344
2460,434.40126285064304
2461,460.22292033698636
2462,463.96526948258236
2463,513.3428518736483
2464,506.9604677555088
2465,507.52897294307786
2466,512.3816923566685
2467,589.810321612497
2468,531.1502479256367
2469,519.5565523229794
2470,528.3709898414504
2471,591.6757345020152
2472,447.7619952158531
2473,464.562106967721
2474,649.9290632525298
2475,462.9613834065445
2476,510.0363770248012
2477,511.813557660838
2478,515.6433382853919
2479,433.35583871325383
2480,448.03672699342707
2481,487.0052699141816
2482,481.70575020690035
2483,483.77503203071973
2484,575.5302096506815
2485,513.7031770535558
2486,500.7273167035896
2487,557.2609225563599
2488,543.4917609211533
2489,467.52962284165744
2490,539.7825236441935
2491,466.3924907386834
2492,588.5807813582423
2493,477.30940702885124
2494,516.1633424318533
2495,567.7537173879409
2496,457.783194565361
2497,572.5338986127063
2498,576.9342429144934
2499,607.0111133357935
2500,560.7406085016889
2501,544.033581341418
2502,485.6834726893935
2503,533.5752676074424
2504,505.11278650313926
2505,580.828709575711
2506,491.5200560864235
2507,588.622975829429
2508,506.7356241119274
2509,476.1224455174842
2510,506.16785313244344
2511,527.1914830278606
2512,493.4967297582221
2513,486.76389331217365
2514,516.0977690724004
2515,487.1979076720258
2516,531.417853801455
2517,516.7397906951461
2518,502.06313796935046
2519,567.8002300665997
2520,586.7361014769696
2521,502.97513615471513
2522,603.9197596438895
2523,461.8558864456383
2524,595.6721136748403
2525,458.7436829450792
2526,504.79124507998165
2527,565.4095386865192
2528,597.0217465078866
2529,498.9337166966874
2530,570.5831464223342
2531,496.48094219569634
2532,599.5513545119127
2533,617.2000394617377
2534,510.2087684308625
2535,496.9754693720121
2536,472.4720638444474
2537,623.8031692679588
2538,627.4765853886158
2539,463.8360290914738
2540,481.88770865466216
2541,568.459090959542
2542,571.4245760697185
2543,453.285742178713
2544,526.8178552210086
2545,613.7855738054722
2546,504.32472725007574
2547,670.54319289884
2548,577.363572842703
2549,584.566184006175
2550,591.4849361586294
2551,579.6805133341562
2552,543.2811912247248
2553,527.5803614396784
2554,617.6492765328156
2555,447.64749721152964
2556,453.6883710865333
2557,547.9791059248453
2558,600.1252447666509
2559,520.9402816308465
2560,559.1771742168578
2561,637.6658623689978
2562,450.0012001571633
2563,588.5518454940155
2564,572.1096266666905
2565,457.4035813807235
2566,509.03038974131056
2567,525.5254326599877
2568,578.8317757118944
2569,497.82675287071976
2570,461.44312698063993
2571,517.7878866804516
2572,432.7812920428665
2573,454.8582234478861
2574,631.5262454432991
2575,490.6364114073717
2576,635.8184671738762
2577,606.439000648574
2578,501.58487361868356
2579,475.95274910964815
2580,446.905667587281
2581,579.4952094370275
2582,485.29929985621646
2583,484.67705312506416
2584,585.4429752812872
2585,469.05989203964356
2586,533.5262228390598
2587,487.4192725567796
2588,472.9614183074301
2589,559.5097581447498
2590,554.0571359303648
2591,582.2856771736534
2592,475.68967692254074
2593,455.3926408474854
2594,501.6782413037818
2595,491.15173141173614
2596,543.1482286372303
2597,446.40986548947126
2598,495.2611003906956
2599,581.2276144061784
2600,477.2120383994947
2601,492.8659722981894
2602,460.16048432719833
2603,451.6734037537104
2604,518.7214417300602
2605,562.79385311519
2606,575.36376578568
2607,505.94520667737225
2608,464.75120728858974
2609,549.8395226184505
2610,538.0376300512053
2611,526.4059239192669
2612,576.6217680464184
2613,460.6426804140281
2614,489.91097340976245
2615,523.1700592413653
2616,484.972042634991
2617,472.8288815211294
2618,528.0126927338355
2619,579.7635363561052
2620,490.18668537128417
2621,530.243894065401
2622,464.60033445811894
2623,592.1584592673
2624,481.9140449931347
2625,470.9070719610568
2626,502.7026123599874
2627,538.1862801635701
2628,509.65140747075384
2629,586.6959109930021
2630,583.5339768463416
2631,504.4454860336439
2632,426.26890975068807
2633,471.49649032174034
2634,578.578302377066
2635,533.4513058908407
2636,550.8147243309726
2637,606.7618739243768
2638,522.1095764173994
2639,568.0125812836434
2640,478.6180465501643
2641,642.746060769873
2642,452.9159416918022
2643,597.450645577956
2644,473.86983726272507
2645,458.3854412462975
2646,645.7296585380137
2647,491.1335437080169
2648,513.8135486011053
2649,448.73667232771265
2650,581.674233788569
2651,485.0397571663813
2652,501.38638501703156
2653,575.308483197591
2654,473.94279804246764
2655,521.4191838036692
2656,597.5329790179346
2657,513.6404942333163
2658,553.6749221766444
2659,474.82170418362415
2660,505.20607930857244
2661,630.8216325170896
2662,647.6014136696242
2663,459.7255456312713
2664,623.9552351885707
2665,615.7828490656931
2666,432.23048640923776
2667,463.8133706934063
2668,555.8910786369461
2669,493.44325316314905
2670,447.69995610445966
2671,549.8590590688876
2672,569.6361604463069
2673,460.2640781489339
2674,536.9570088706649
2675,489.1479472945919
2676,552.3252106915143
2677,521.360781034451
2678,517.1202530673556
2679,563.3798286791254
2680,592.8823539801833
2681,435.65036324884034
2682,500.13384697159404
2683,510.14356439351513
2684,469.09721326772166
2685,537.4336591317801
2686,626.593275930431
2687,499.52694887517913
2688,539.262501424063
2689,458.04624321055996
2690,623.5857053318774
2691,552.66904358144
2692,499.02991912244147
2693,552.183090954295
2694,594.7373652946279
2695,553.8400920954768
2696,513.9243970054499
2697,558.6519530326617
2698,479.2422679246943
2699,634.3849484315499
2700,506.5975886365862
2701,468.6637915883948
2702,490.93897774174934
2703,500.80580814437735
2704,456.5231538175882
2705,548.4531466885057
2706,500.9847587019653
2707,484.1225921140899
2708,551.6264918182028
2709,598.2801080007168
2710,503.6286103517423
2711,618.5990542047479
2712,511.51399264355376
2713,590.9139735818052
2714,543.7156920155231
2715,537.1796005814422
2716,478.6146249238924
2717,448.3410051069297
2718,487.81740483575487
2719,483.42833007774465
2720,574.3938252245435
2721,609.8602113989049
2722,594.817595249867
2723,536.0878644817215
2724,505.74472420851487
2725,526.8658465593187
2726,502.49313997673676
2727,606.478605824343
2728,471.02370388604095
2729,567.8218481572485
2730,442.81749281358236
2731,669.1941530589926
2732,462.70980072875744
2733,539.8137599621782
2734,498.62300976181746
2735,535.9313574021145
2736,580.5236220257934
2737,547.6979132699555
2738,530.4457196214581
2739,523.7967944760002
2740,502.94070530193085
2741,538.6310637017699
2742,519.2353654392258
2743,494.1629944618162
2744,485.5697501710404
2745,534.7298453389036
2746,498.71850597427124
2747,581.8563468421564
2748,578.1889277906424
2749,633.5027980814643
2750,572.7436350015265
2751,592.1291557131407
2752,627.7508061780438
2753,467.8564712670593
2754,623.2113329296424
2755,513.76022126749
2756,479.2352506397382
2757,474.9547595475959
2758,511.91994697674323
2759,582.2527366942545
2760,451.7983550021312
2761,481.27482590377826
2762,608.2639426440278
2763,553.9136372969956
2764,599.5217060617338
2765,498.8803642304343
2766,471.1821738693104
2767,601.5028024444885
2768,564.2043575710102
2769,515.2605980561046
2770,533.0779837504019
2771,479.21960919371406
2772,442.3606721997857
2773,589.476423358022
2774,585.5664726230605
2775,456.8179583637988
2776,523.1052585683143
2777,568.634643394709
2778,514.3299501902783
2779,494.28186138860076
2780,612.5379415137859
2781,435.491068348683
2782,552.2902573318931
2783,451.84480708185924
2784,540.9346848390522
2785,469.62005772377955
2786,467.336464613807
2787,605.8743082512561
2788,558.4015683764496
2789,442.1515065837526
2790,442.92950666472404
2791,617.9941563437771
2792,585.824360031028
2793,542.7819970587459
2794,441.9900840612376
2795,475.74613727063434
2796,542.131855195589
2797,554.6387072328372
2798,576.3834503317552
2799,487.8782331171682
2800,483.79519286293106
2801,444.9917702952809
2802,599.6689513094378
2803,454.38990478027904
2804,455.6420408081739
2805,616.4352102198527
2806,628.344715079507
2807,606.907347812466
2808,565.8452657316678
2809,642.2288088625273
2810,574.064338251136
2811,468.0519552983199
2812,550.9204925513259
2813,479.6036579090948
2814,431.6530786445318
2815,591.372599129678
2816,485.15514823444755
2817,554.1515822319592
2818,614.1226417138083
2819,515.1448038107978
2820,493.1756571405365
2821,531.9989134612935
2822,556.1401225819551
2823,600.3154936217999
2824,565.2830355974714
2825,612.9038876338263
2826,456.38301602236737
2827,515.4801540036967
2828,547.7931552162362
2829,532.2195443097521
2830,456.17922094216834
2831,590.809118071335
2832,607.5417472214177
2833,592.6420616639756
2834,640.2860296537417
2835,470.8903380088554
2836,507.6555922441359
2837,539.8484196894747
2838,543.3895737413164
2839,458.8511792025617
2840,478.8535300869107
2841,540.7852961707404
2842,477.68842689239955
2843,524.177071463218
2844,645.9706582028084
2845,497.0578219952075
2846,475.6353349604843
2847,611.5658033577913
2848,512.9442935297485
2849,592.7920699141532
2850,564.1090694954842
2851,605.4418859053052
2852,624.2017452716168
2853,467.9412482668044
2854,637.1253498314354
2855,572.05750718096
2856,552.6655273865543
2857,531.7621271326637
2858,526.9509222342758
2859,570.7228288896541
2860,458.15118248253617
2861,500.39745765473293
2862,572.008968068809
2863,616.3526526647264
2864,467.40963500623894
2865,524.5567764181008
2866,463.7501343931922
2867,593.7427814249753
2868,648.1570029348356
2869,636.4324171264738
2870,502.09214061974194
2871,474.4758250859859
2872,543.5393711324099
2873,472.0538866516962
2874,522.3497753899915
2875,547.8928108484224
2876,521.8383263968897
2877,493.95631789480205
2878,652.8486145730552
2879,555.2424417353228
2880,533.032910952048
2881,495.92344404337246
2882,564.6109929524549
2883,488.4894703526892
2884,590.3286882316011
2885,452.06098060864855
2886,610.5833870394122
2887,493.94531623388804
2888,531.0768259235858
2889,618.3829499561703
2890,603.6393001416423
2891,503.8349475771265
2892,513.6195869453333
2893,471.1445753878139
2894,479.01386886334006
2895,648.4662628673174
2896,574.9301759460398
2897,564.4813933040524
2898,441.19182857921766
2899,544.5914741637926
2900,522.6122106602496
2901,542.1818077863584
2902,578.851692677271
2903,482.6762445594297
2904,579.5485289350817
2905,603.8883489730094
2906,539.4092096649839
2907,567.5776388666677
2908,466.7551638830624
2909,502.13798899659616
2910,475.99247615418864
2911,612.570625744201
2912,507.960561437766
2913,629.8930620626428
2914,509.4221811596382
2915,453.7176462781987
2916,571.5713677115016
2917,465.6813981610597
2918,519.1735337339172
2919,448.26864187974394
2920,571.7397405525443
2921,511.82771251034654
2922,474.24809432360576
2923,547.6728758974364
2924,507.80328053694996
2925,582.531070980079
2926,632.7465068596803
2927,572.4335604279885
2928,512.236740722005
2929,571.6859624950969
2930,452.7722642509939
2931,563.7778896605174
2932,572.4124843085668
2933,470.0517098674939
2934,561.0215632029579
2935,488.9914440206494
2936,634.5860074256038
2937,624.2369916237872
2938,443.7583889883646
2939,562.2387154761966
2940,549.9470578668955
2941,602.2007772183392
2942,628.2001082540346
2943,570.7162026965966
2944,495.84717714181363
2945,635.0453830831099
2946,519.1591015741337
2947,578.6966790285849
2948,511.57648510647607
2949,583.5428838723328
2950,632.818354966629
2951,494.1043576680165
2952,554.1911414817838
2953,453.49593107793635
2954,495.0337975068642
2955,459.86868269397615
2956,540.2498576364645
2957,494.32716859740333
2958,613.5527967578815
2959,575.1054526489659
2960,546.8871300161454
2961,644.9135679013227
2962,520.344623427691
2963,460.94521385842904
2964,476.2498587439683
2965,482.5994422578236
2966,456.48838133259153
2967,511.81912042798876
2968,502.00884849433703
2969,445.11858104398686
2970,547.126814324354
2971,664.9937407780267
2972,551.3080359909347
2973,539.5947288913679
2974,564.1490938001009
2975,568.9389595198767
2976,549.9410525500772
2977,472.0538866516962
2978,591.6582481919472
2979,526.3460563882065
2980,574.1569336316853
2981,620.2318980187445
2982,601.9165577349754
2983,435.39912680614145
2984,471.9187708329117
2985,557.1849486235933
2986,504.603305767312
2987,455.23923289893423
2988,453.0634658148257
2989,497.09913392620246
2990,550.7703769527717
2991,626.1406223429283
2992,583.9015389961291
2993,537.9043769849297
2994,488.5617716490874
2995,464.8021982464785
2996,623.480798500487
2997,491.044809765157
2998,513.7118464083289
2999,570.5399087036978
3000,513.5990068045186
3001,659.674442888463
3002,522.4505495352473
3003,488.82088200543933
3004,553.7780331985695
3005,496.7149961107237
3006,549.6347508223333
3007,534.5920547653124
3008,541.8687376997653
3009,617.6450700672768
3010,539.0081517131846
3011,634.617303583631
3012,593.6362507839884
3013,523.7303595346323
3014,653.0249886794332
3015,474.3678188286704
3016,541.9511372359337
3017,439.37585382956945
3018,616.6606799076703
3019,547.5313317331471
3020,564.8291293443888
3021,579.316781663478
3022,491.1843851094911
3023,620.174431108507
3024,511.6188696989834
3025,547.5112516852743
3026,635.3917784409667
3027,515.0157955450449
3028,498.5989371806444
3029,509.97027362472915
3030,570.8756527691653
3031,455.1936979309464
3032,505.2104531117536
3033,471.8356318321749
3034,509.08925712704075
3035,470.20235034056066
3036,454.79930876717526
3037,480.5729123928613
3038,451.3698389748124
3039,564.2105459127536
3040,497.17338333961953
3041,547.5867246195714
3042,496.61538280577804
3043,481.47743791422243
3044,474.9010584857083
3045,449.47401099552206
3046,477.45387360050563
3047,537.710726567217
3048,459.479090436666
3049,447.5819898472775
3050,541.4377839674511
3051,478.90976590994586
3052,487.7616426249177
3053,602.9193317343421
3054,527.2889004020228
3055,489.0232519551558
3056,460.6242689663143
3057,554.620432977917
3058,444.82822018207577
3059,469.1998721282263
3060,532.2980464937398
3061,513.1106822761232
3062,462.21982308789967
3063,467.8000965556905
3064,626.3946886713081
3065,549.9312392602615
3066,589.4327200348697
3067,575.5528874910539
3068,454.8475872529794
3069,530.8507232584919
3070,574.9947337603636
3071,541.0974204491489
3072,523.3064075169062
3073,540.389148543039
3074,551.5834827835662
3075,489.0806204707973
3076,467.2088615210592
3077,572.9711269045042
3078,641.7081522056843
3079,560.200215001871
3080,602.5294374866168
3081,578.402400247447
3082,573.1152398667197
3083,583.6558022633553
3084,519.785445426389
3085,570.1695226802395
3086,478.4099229761831
3087,466.72980879809774
3088,524.9844838994237
3089,453.5112155671829
3090,538.8456876173694
3091,647.451281523027
3092,478.68816824834306
3093,561.5401223583385
3094,596.5252974820992
3095,519.91175846667
3096,456.1969071902842
3097,534.1122549261648
3098,488.84688673256863
3099,475.46837966377416
3100,511.39811943966936
3101,665.7016855852454
3102,577.9016598144331
3103,595.7856193890985
3104,637.3122814732204
3105,521.2207626159243
3106,562.3720810162317
3107,467.92701546914924
3108,529.9334238488278
3109,467.6301271349767
3110,544.8167143358655
3111,556.8011667597932
3112,615.643888266046
3113,515.5130020233901
3114,488.6286215297828
3115,464.74682338009546
3116,552.9984603188825
3117,591.6041709421631
3118,536.6773317301711
3119,536.6244113566751
3120,485.8484425884062
3121,453.79562193478137
3122,557.9761716742922
3123,583.6554298225337
3124,608.9762146384246
3125,475.0359445987564
3126,488.2174512406456
3127,490.9041059272653
3128,576.0871216661917
3129,478.5019252963481
3130,526.3172120966966
3131,455.6533385134822
3132,605.8761454137251
3133,546.3632643701671
3134,477.0490664151257
3135,472.6647232667215
3136,605.6322839770054
3137,637.1112224791665
3138,506.4862593131312
3139,432.22065291987013
3140,445.4687620949223
3141,454.6879532715076
3142,621.1773713361353
3143,557.2781314094658
3144,473.55024076926225
3145,494.0373448307975
3146,596.7143539365366
3147,473.5703927994803
3148,577.3638792310189
3149,535.938543438758
3150,469.1523215066832
3151,533.946812517754
3152,535.240331235318
3153,501.21136043665786
3154,572.2059049399417
3155,567.6036520421954
3156,612.1345668706194
3157,599.4475974357902
3158,569.9890586587406
3159,521.9928823696164
3160,462.68097534732163
3161,625.4644414319755
3162,444.18717933838644
3163,547.4058710727655
3164,542.4116803258213
3165,507.76323928732836
3166,460.62308149247616
3167,440.2999431127395
3168,549.5701949321701
3169,475.9674608267502
3170,616.6073177307442
3171,602.9029123881685
3172,440.94166881060534
3173,451.0911724745532
3174,428.77110658005006
3175,484.38297811350975
3176,453.891532831554
3177,603.1054633553698
3178,590.2494334682375
3179,559.6012490316386
3180,479.31590755300994
3181,617.8548805722049
3182,523.2352426203156
3183,609.8695009515772
3184,501.9936997828773
3185,447.1024502680713
3186,601.0811741520225
3187,607.501965427913
3188,526.0977113211643
3189,530.3313348022842
3190,536.0164588160416
3191,477.97101865246856
3192,586.4665424826715
3193,498.7267487654417
3194,511.42151775918336
3195,636.9595069930967
3196,506.7146684811519
3197,455.10354628178226
3198,440.1867313190011
3199,497.507896314328
3200,580.9479946764185
3201,520.2782914410317
3202,540.4563791768672
3203,566.4702998188818
3204,608.5249345425775
3205,592.6595861072964
3206,499.0000587706903
3207,478.87891663953815
3208,551.7736230398347
3209,590.1398529367359
3210,436.00456238225996
3211,602.218705558974
3212,557.7363172908125
3213,663.5839861855588
3214,598.1148356074414
3215,555.7891100354638
3216,503.0654733482412
3217,591.0963638428769
3218,506.2353070935116
3219,512.7363072799175
3220,524.5188912920739
3221,533.8981615802104
3222,466.33061091969876
3223,572.4781616990899
3224,585.7059314277217
3225,490.7509561982965
3226,661.5624249608207
3227,545.3091542195317
3228,570.4473541818315
3229,484.15983744367395
3230,487.116851784902
3231,591.9620928601847
3232,535.7980312852226
3233,444.02412246940065
3234,546.074804011774
3235,521.3034425388574
3236,578.9312480897482
3237,555.9402527846711
3238,534.5627276131704
3239,480.21856775711984
3240,519.4387020500899
3241,591.4769761056554
3242,478.9538343769098
3243,491.17728879832725
3244,459.26842874020156
3245,492.48666645043426
3246,585.2167150733727
3247,521.4066131618031
3248,578.491939276795
3249,576.290700538744
3250,454.4191018731855
3251,570.6567932370838
3252,446.36099615647123
3253,571.1089229539729
3254,556.3757991814124
3255,527.8231738468063
3256,561.932139927227
3257,446.7446143718078
3258,574.2466010294254
3259,609.1620353218749
3260,497.0688649727622
3261,590.1216625893538
3262,454.0010493132095
3263,558.711360219788
3264,533.1966819570935
3265,510.4134299079679
3266,629.367380217709
3267,493.5654262548296
3268,479.30350936307735
3269,586.8304307469944
3270,563.6624614483425
3271,487.958308473995
3272,592.9572827144772
3273,550.6499548543721
3274,490.27724852098777
3275,536.486698513407
3276,575.3318829876679
3277,562.02884362938
3278,486.25242439686104
3279,447.07107736139017
3280,584.4714681631176
3281,602.078368561419
3282,589.7767696236646
3283,446.9479464095384
3284,439.7542208718655
3285,477.258616751136
3286,542.2472352181975
3287,444.9906901714222
3288,577.2766891624249
3289,503.1530100436107
3290,491.84859332994307
3291,557.2275636569046
3292,476.96160421399406
3293,481.5767297515327
3294,498.078303116573
3295,511.3587155084443
3296,560.101521208415
3297,558.4183315100153
3298,470.8895829037335
3299,572.1006342677259
3300,515.5413126048502
3301,455.46355608564573
3302,496.74439077945743
3303,492.22026687275206
3304,471.4538641188688
3305,625.1484257602895
3306,576.7452899982213
3307,521.9956301799767
3308,493.1059956263295
3309,541.3822519262229
3310,549.9959315305355
3311,557.2006706179976
3312,607.8629733360982
3313,487.0637203008608
3314,666.6978925384526
3315,537.8765291333733
3316,573.1706052560974
3317,587.979569890779
3318,569.0941829321026
3319,547.9119169854059
3320,568.6572870490393
3321,524.0212001909357
3322,557.6695302692215
3323,582.4298498636991
3324,503.53517891327465
3325,559.6653291177669
3326,500.6520571248223
3327,580.2675861652627
3328,547.6632698516476
3329,513.0479857364497
3330,496.1985755210772
3331,463.4667390080337
3332,625.9385996403847
3333,516.285304539231
3334,612.25689690439
3335,540.4764602323747
3336,522.4387701920821
3337,461.0392224081686
3338,552.8167917956633
3339,640.3754002548496
3340,563.4534511291744
3341,583.946752131637
3342,535.9150643854733
3343,468.13177660116105
3344,518.8970245577052
3345,600.3510706711243
3346,576.3625989531969
3347,514.141455593148
3348,600.2144038228396
3349,440.6039126570365
3350,425.91933091659206
3351,540.2056901442037
3352,562.3624014071639
3353,536.6896871480368
3354,608.391647380319
3355,534.423580582908
3356,453.2298536074353
3357,464.91126525438415
3358,558.4869923910037
3359,582.5674508392278
3360,474.0800038249325
3361,585.2272795137092
3362,443.82759869219615
3363,461.2596168858192
3364,487.15783487511885
3365,462.34435289233846
3366,564.1686606700121
3367,574.477631762362
3368,641.0451458281361
3369,462.1284775786092
3370,459.6093717416904
3371,599.8875986118944
3372,636.7755837859163
3373,590.710900194691
3374,509.5591040739818
3375,539.9291917425339
3376,572.3424843250488
3377,444.1293385211597
3378,523.6358178230245
3379,614.7754715887098
3380,459.7676644430621
3381,588.9008093204222
3382,506.84198058453234
3383,560.2989769831311
3384,615.5595317007925
3385,473.17378883723285
3386,552.1993721640475
3387,498.97207816602395
3388,512.0814748157388
3389,593.2332898761575
3390,452.1225282701625
3391,549.9497387289151
3392,471.49474376420653
3393,571.1598002426383
3394,532.8181825167001
3395,580.295770495879
3396,587.3236756705463
3397,438.1621289146863
3398,505.73937140677356
3399,487.7749790227229
3400,473.85854647082647
3401,489.20950963370916
3402,599.1154458533917
3403,487.2082384800096
3404,557.7463872968642
3405,594.8712992917295
3406,573.4532557971223
3407,525.216504053366
3408,558.5718077313076
3409,577.8172602040261
3410,560.6660710157613
3411,458.13365274520726
3412,453.97315832380485
3413,544.2793363448387
3414,569.9427676346431
3415,488.0100686065897
3416,504.812331182625
3417,577.2518099343656
3418,486.4563172966468
3419,488.0411340195762
3420,457.90852144602417
3421,506.40965736073144
3422,542.3823874271335
3423,457.8483702900362
3424,525.1716890745358
3425,594.6672538252053
3426,634.2290942630362
3427,536.5730905584859
3428,586.9191181436972
3429,522.330627690864
3430,472.9372185381746
3431,464.24619997249073
3432,542.8265533531178
3433,537.841029123434
3434,541.7844086539037
3435,524.1553187138795
3436,594.4221062205349
3437,490.88489335597836
3438,509.473036895538
3439,477.3962722921996
3440,578.2162916021807
3441,485.01840588850627
3442,629.9006333754634
3443,563.7319866053759
3444,607.3833496711211
3445,452.3965482648355
3446,463.5156774486529
3447,556.4298231506385
3448,614.290146664253
3449,484.85977595265643
3450,535.091970160336
3451,481.3198723512692
3452,615.6212600781687
3453,553.9648949744687
3454,595.9872386764049
3455,643.9676838228219
3456,484.3512607527295
3457,643.6610115695751
3458,579.214599573474
3459,425.7553712473509
3460,483.13606615856196
3461,612.4437274269576
3462,620.2048038282252
3463,550.3132922740283
3464,611.2611516924259
3465,643.8970463694168
3466,455.7994047243533
3467,568.831291916679
3468,588.6880901045446
3469,469.6805240984026
3470,518.1748535211694
3471,517.1218855226241
3472,665.3233373367837
3473,561.4603060406193
3474,455.50925231133857
3475,542.8888682221686
3476,599.8786802967245
3477,499.56565460965345
3478,484.4102494891747
3479,507.81767643392266
3480,550.6178281308665
3481,507.6431054157832
3482,606.5456677853541
3483,461.7346397493497
3484,543.896885541231
3485,632.4255617023464
3486,437.33369779466364
3487,557.9464271026505
3488,521.8543840636772
3489,483.54182375048765
3490,474.85522865224533
3491,565.6923116529256
3492,513.7671381059131
3493,432.95520776268006
3494,669.1941530589926
3495,520.3857689161008
3496,474.8558533728345
3497,620.2568176085008
3498,543.1149548591828
3499,453.92859423408896
3500,454.106801298958
3501,485.29861192421794
3502,533.0245445395298
3503,483.8775467992596
3504,484.08444408807026
3505,492.72509146180187
3506,517.9247263701915
3507,598.8745853917475
3508,490.0839737231814
3509,560.8308419304348
3510,596.8128752262501
3511,556.1051872103826
3512,545.1218877222135
3513,520.1936120990139
3514,454.60423914745087
3515,484.8576350644439
3516,485.66093204145335
3517,562.3159504548239
3518,513.7618810976923
3519,551.8410364592031
3520,485.11743679637186
3521,617.8700138911029
3522,627.0807982906277
3523,506.3879704518633
3524,502.12640064904434
3525,621.5454931831451
3526,594.7923308297264
3527,522.8611920384972
3528,571.5719571104713
3529,596.8826310909393
3530,479.5067906522428
3531,587.0123510259469
3532,446.6511374241074
3533,588.548247327869
3534,508.3544708883933
3535,461.41973258582465
3536,573.5149606331429
3537,573.9967404626644
3538,500.4636108586379
3539,600.1490235151982
3540,599.683034473606
3541,469.7348615949859
3542,461.073263578536
3543,466.6432277184798
3544,454.48564075877067
3545,453.5770542506329
3546,642.4402943961255
3547,508.5501843515937
3548,618.8051464567459
3549,543.9154381969054
3550,540.0633633790425
3551,527.8862129615825
3552,534.194855452296
3553,486.49970178795473
3554,486.15790838800126
3555,437.0839699181315
3556,494.2968003561862
3557,480.4220294100759
3558,586.0796315044173
3559,486.1760713188409
3560,466.43619898370736
3561,568.2232709733321
3562,544.8108351141428
3563,460.8394052025562
3564,436.83231626003356
3565,633.7505640752073
3566,577.836722361831
3567,524.6866227218032
3568,434.66742020662275
3569,454.0275900517881
3570,515.3485907581214
3571,524.8077539536174
3572,599.9488438291405
3573,443.7924420536164
3574,511.91994697674323
3575,551.3565601378147
3576,592.1577758077914
3577,475.0634387072143
3578,589.8899703970782
3579,514.6886521081274
3580,580.733281778345
3581,557.3847974231965
3582,448.4762755658297
3583,575.8507443667486
3584,604.7253611424599
3585,474.55248449015033
3586,479.475070191911
3587,601.8867115341704
3588,548.2151934131508
3589,466.1454876055267
3590,544.890396003755
3591,508.13599591028577
3592,515.2479727865411
3593,527.0267530080191
3594,458.69037601681237
3595,457.2780888002105
3596,586.7424153469806
3597,608.0731880309372
3598,508.7846631225187
3599,571.172724312299
3600,527.4362569392505
3601,474.2141152936963
3602,579.5316069252223
3603,459.22895374079815
3604,450.5455156493503
3605,560.2614564140019
3606,466.3994061260715
3607,479.0690151688049
3608,466.9750280581036
3609,492.78719387121953
