NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Faltou_no_dia_1,Faltou_no_dia_2,log_NU_NOTA_CN,log_NU_NOTA_CH,log_NU_NOTA_LC,log_NU_NOTA_MT,log_NU_NOTA_REDACAO,log_Faltou_no_dia_1,log_Faltou_no_dia_2
402.7,450.0,474.8,584.1,360.0,0,0,6.000672027858895,6.111467339502679,6.164997597868857,6.37178277279419,5.8888779583328805,0.6931471805599453,0.6931471805599453
404.4,598.8,537.3,453.9,460.0,0,0,6.004874234017899,6.3965962663149085,6.288416025566912,6.120077614575958,6.133398042996649,0.6931471805599453,0.6931471805599453
527.4,433.9,551.0,565.1,440.0,0,0,6.26985357264817,6.075116119603592,6.313548046277095,6.338770741042614,6.089044875446846,0.6931471805599453,0.6931471805599453
480.8,593.7,523.0,649.1,540.0,0,0,6.177529090180771,6.388057076712548,6.261491684321042,6.477126197210423,6.293419278846481,0.6931471805599453,0.6931471805599453
521.1,585.0,575.9,499.1,400.0,0,0,6.257859140416507,6.373319789577012,6.357668941262844,6.214808078424858,5.993961427306569,0.6931471805599453,0.6931471805599453
395.4,603.1,483.5,421.8,400.0,0,0,5.982423802455833,6.403739747144695,6.183117431330821,6.046899253996083,5.993961427306569,0.6931471805599453,0.6931471805599453
497.7,494.3,547.6,643.2,320.0,0,0,6.212004712552077,6.2051636395941925,6.307369578503503,6.468009236897099,5.771441123130016,0.6931471805599453,0.6931471805599453
552.6,645.2,581.7,453.6,620.0,0,0,6.3164424043034595,6.471109053390398,6.367672474149028,6.119417911418443,6.431331081933479,0.6931471805599453,0.6931471805599453
572.4,626.0,478.8,607.1,660.0,0,0,6.351583553449269,6.440946540632921,6.173369350405594,6.410339342126064,6.493753839851686,0.6931471805599453,0.6931471805599453
437.2,482.2,367.0,550.1,500.0,0,0,6.082675427161366,6.180430646620605,5.908082938168931,6.311916280889189,6.2166061010848646,0.6931471805599453,0.6931471805599453
533.2,631.4,589.7,529.7,600.0,0,0,6.280770300675861,6.449522105335317,6.38130827431319,6.274196889833849,6.398594934535208,0.6931471805599453,0.6931471805599453
481.7,555.7,509.6,432.3,320.0,0,0,6.179395342666448,6.322026495189462,6.235586504807383,6.071430328745864,5.771441123130016,0.6931471805599453,0.6931471805599453
476.0,630.9,495.3,593.0,760.0,0,0,6.1675164908883415,6.448731153779409,6.207180582593395,6.386879319362645,6.634633357861686,0.6931471805599453,0.6931471805599453
531.8,517.9,575.6,402.0,600.0,0,0,6.27814611922618,6.251711186373694,6.357148785204302,5.998936561946683,6.398594934535208,0.6931471805599453,0.6931471805599453
554.5,649.9,592.3,637.1,720.0,0,0,6.319868609079685,6.4783560205783415,6.385700173264597,6.458495010874302,6.580639137284949,0.6931471805599453,0.6931471805599453
598.6,646.7,487.2,499.0,560.0,0,0,6.396262766228443,6.4734276261888715,6.19072515795886,6.214608098422191,6.329720905522696,0.6931471805599453,0.6931471805599453
495.8,418.7,488.1,516.3,260.0,0,0,6.208187530619269,6.039540170339545,6.192566967545312,6.248622977009469,5.564520407322694,0.6931471805599453,0.6931471805599453
509.4,603.4,571.2,559.5,640.0,0,0,6.23519473203058,6.404236230398585,6.34948858061601,6.328829242512215,6.46302945692067,0.6931471805599453,0.6931471805599453
546.7,643.9,587.4,532.2,680.0,0,0,6.305727691789675,6.469095266016332,6.377406988727283,6.278896588304554,6.523562306149512,0.6931471805599453,0.6931471805599453
424.7,517.4,441.4,472.0,0.0,0,0,6.053734872834107,6.250747145038065,6.092214450208125,6.159095388491933,0.0,0.6931471805599453,0.6931471805599453
500.1,598.5,581.8,500.3,560.0,0,0,6.216805681965679,6.396095974467569,6.36784407432105,6.2172047242694575,6.329720905522696,0.6931471805599453,0.6931471805599453
532.0,653.6,598.9,515.2,600.0,0,0,6.278521424165844,6.48402436206708,6.3967629746590475,6.246494287284514,6.398594934535208,0.6931471805599453,0.6931471805599453
571.3,630.2,558.4,649.6,360.0,0,0,6.349663329415057,6.447622769531664,6.32686478076786,6.477895014039251,5.8888779583328805,0.6931471805599453,0.6931471805599453
582.3,639.0,595.0,642.4,820.0,0,0,6.368701633759592,6.461468176353717,6.39024066706535,6.466766614804926,6.710523109452428,0.6931471805599453,0.6931471805599453
456.3,443.1,488.1,542.3,500.0,0,0,6.125339630664009,6.0960497622980565,6.192566967545312,6.297661653557477,6.2166061010848646,0.6931471805599453,0.6931471805599453
411.9,612.9,512.7,520.1,580.0,0,0,6.023205432892045,6.419832048433451,6.241639437473222,6.255941961915169,6.364750756851911,0.6931471805599453,0.6931471805599453
438.5,608.7,595.8,442.3,620.0,0,0,6.085637717125231,6.4129670329137705,6.391582048889551,6.094246741751008,6.431331081933479,0.6931471805599453,0.6931471805599453
567.6,665.6,620.4,549.4,780.0,0,0,6.3431771992169,6.502190165873639,6.431974996958947,6.310645286619134,6.660575149839686,0.6931471805599453,0.6931471805599453
537.3,609.7,526.7,542.2,380.0,0,0,6.288416025566912,6.414605840229089,6.268527940411622,6.297477576244487,5.942799375126701,0.6931471805599453,0.6931471805599453
543.6,620.7,626.8,547.3,640.0,0,0,6.300051580239659,6.432457661275292,6.442221644407853,6.306822582410002,6.46302945692067,0.6931471805599453,0.6931471805599453
597.9,591.8,566.5,460.6,340.0,0,0,6.395094639270416,6.384857073981877,6.341240749355558,6.13469871519389,5.831882477283517,0.6931471805599453,0.6931471805599453
545.3,607.3,542.6,461.1,580.0,0,0,6.303168275401672,6.41066818132666,6.298213682276988,6.135781317876221,6.364750756851911,0.6931471805599453,0.6931471805599453
689.3,726.5,677.0,794.2,860.0,0,0,6.53712628570943,6.589613999045648,6.519147287940395,6.678593655342365,6.7580945044277305,0.6931471805599453,0.6931471805599453
496.3,619.7,505.6,645.0,580.0,0,0,6.209193465720693,6.430847873419607,6.227721737567575,6.470799503782602,6.364750756851911,0.6931471805599453,0.6931471805599453
585.4,590.0,588.7,473.8,800.0,0,0,6.374002150572442,6.3818160174060985,6.379613933006459,6.162893662735513,6.68586094706836,0.6931471805599453,0.6931471805599453
404.3,620.3,570.0,444.9,660.0,0,0,6.004627533634263,6.431814057069648,6.3473892096560105,6.100094711633431,6.493753839851686,0.6931471805599453,0.6931471805599453
508.6,480.9,469.7,485.8,360.0,0,0,6.2336261042579535,6.177736623646287,6.154220948407096,6.187853361113372,5.8888779583328805,0.6931471805599453,0.6931471805599453
525.8,477.9,436.3,540.4,340.0,0,0,6.2668209698691255,6.171491807348564,6.080619458418875,6.2941583771802,5.831882477283517,0.6931471805599453,0.6931471805599453
428.9,535.7,549.5,602.8,360.0,0,0,6.063552623502236,6.285439279182783,6.310826956162734,6.403243017272739,5.8888779583328805,0.6931471805599453,0.6931471805599453
497.6,433.1,428.0,516.7,380.0,0,0,6.211804171089457,6.073274922305548,6.061456918928017,6.249395923907856,5.942799375126701,0.6931471805599453,0.6931471805599453
473.8,592.8,509.9,390.5,340.0,0,0,6.162893662735513,6.38654256232966,6.2361738763367525,5.969985515430857,5.831882477283517,0.6931471805599453,0.6931471805599453
435.0,606.0,484.0,476.4,600.0,0,0,6.077642243349034,6.408528791059498,6.184148890937483,6.16835471390473,6.398594934535208,0.6931471805599453,0.6931471805599453
536.1,655.2,572.3,690.9,700.0,0,0,6.286184296911414,6.486465620527001,6.351409139914337,6.539441436504766,6.55250788703459,0.6931471805599453,0.6931471805599453
415.7,505.1,438.2,525.6,320.0,0,0,6.032366538428407,6.226734278220032,6.084954890195321,6.266441247062209,5.771441123130016,0.6931471805599453,0.6931471805599453
506.8,399.6,485.8,415.9,360.0,0,0,6.230087669270578,5.992963423231718,6.187853361113372,6.032846384886751,5.8888779583328805,0.6931471805599453,0.6931471805599453
410.7,460.5,503.8,502.0,460.0,0,0,6.020294928775859,6.134482053942907,6.224162311227003,6.220590170099739,6.133398042996649,0.6931471805599453,0.6931471805599453
448.8,456.2,469.1,395.6,320.0,0,0,6.108803039525215,6.125120931920655,6.152945438030085,5.982928216085695,5.771441123130016,0.6931471805599453,0.6931471805599453
533.2,0.0,587.1,460.9,680.0,0,0,6.280770300675861,0.0,6.3768970014659105,6.13534841743656,6.523562306149512,0.6931471805599453,0.6931471805599453
612.2,539.5,530.5,643.2,360.0,0,0,6.418691146997659,6.292494637079263,6.275703197782002,6.468009236897099,5.8888779583328805,0.6931471805599453,0.6931471805599453
597.5,665.6,614.3,636.1,700.0,0,0,6.394426524998027,6.502190165873639,6.422109953746444,6.456926629122442,6.55250788703459,0.6931471805599453,0.6931471805599453
396.8,444.6,527.4,392.6,460.0,0,0,5.985949366419872,6.0994216886130745,6.26985357264817,5.975335165178098,6.133398042996649,0.6931471805599453,0.6931471805599453
434.7,565.0,488.7,655.2,340.0,0,0,6.076953933123397,6.338594078203183,6.193792958708272,6.486465620527001,5.831882477283517,0.6931471805599453,0.6931471805599453
591.3,660.0,583.8,611.4,980.0,0,0,6.384013263282919,6.493753839851686,6.371269908435568,6.417385663783529,6.8885724595653635,0.6931471805599453,0.6931471805599453
421.9,547.5,435.5,521.2,400.0,0,0,6.047135744478443,6.307187279715285,6.0787883752796565,6.258050656265029,5.993961427306569,0.6931471805599453,0.6931471805599453
525.8,467.6,502.5,508.1,640.0,0,0,6.2668209698691255,6.149749526073696,6.221583712158617,6.232644460908291,6.46302945692067,0.6931471805599453,0.6931471805599453
463.3,608.1,580.8,596.7,360.0,0,0,6.140530895025876,6.411982457842439,6.366126746061101,6.393088955830208,5.8888779583328805,0.6931471805599453,0.6931471805599453
396.9,535.9,446.9,425.8,560.0,0,0,5.986200717432883,6.2858118574285236,6.104569993213254,6.056315519427598,6.329720905522696,0.6931471805599453,0.6931471805599453
471.4,617.5,585.1,606.4,600.0,0,0,6.157826084323207,6.427297191832543,6.373490423482384,6.409187552611648,6.398594934535208,0.6931471805599453,0.6931471805599453
447.7,539.8,556.7,488.3,580.0,0,0,6.106354512981937,6.293049524728755,6.323821183395508,6.192975798295078,6.364750756851911,0.6931471805599453,0.6931471805599453
418.9,589.3,485.0,434.5,660.0,0,0,6.040016587690148,6.380630882246644,6.186208623900494,6.0764947962925575,6.493753839851686,0.6931471805599453,0.6931471805599453
457.3,626.0,555.1,679.0,560.0,0,0,6.127523991515078,6.440946540632921,6.320948134193518,6.522092798170152,6.329720905522696,0.6931471805599453,0.6931471805599453
592.7,647.4,636.8,719.3,640.0,0,0,6.3863741412766295,6.474507789861521,6.458024754575957,6.579667791895317,6.46302945692067,0.6931471805599453,0.6931471805599453
437.4,492.6,490.3,419.3,420.0,0,0,6.083131735633806,6.201725472591178,6.197054939174603,6.040968742011071,6.042632833682381,0.6931471805599453,0.6931471805599453
490.9,517.7,435.1,379.5,680.0,0,0,6.198275443801294,6.251325681357355,6.077871574848721,5.941486177301741,6.523562306149512,0.6931471805599453,0.6931471805599453
442.7,619.4,465.6,450.4,340.0,0,0,6.095148658384864,6.430364431302384,6.1454723595873295,6.112353864383436,5.831882477283517,0.6931471805599453,0.6931471805599453
405.6,430.0,547.3,562.3,580.0,0,0,6.007829901194246,6.066108090103747,6.306822582410002,6.333812345900668,6.364750756851911,0.6931471805599453,0.6931471805599453
401.2,459.4,348.5,386.5,200.0,0,0,5.996949477338552,6.132095676847728,5.856503561673865,5.959715848793402,5.303304908059076,0.6931471805599453,0.6931471805599453
412.3,526.7,508.0,584.8,520.0,0,0,6.024173721517687,6.268527940411622,6.2324480165505225,6.372978434393633,6.255750041753367,0.6931471805599453,0.6931471805599453
453.2,471.1,390.7,402.1,520.0,0,0,6.118537629671458,6.157190827552241,5.970496240671785,5.99918467012312,6.255750041753367,0.6931471805599453,0.6931471805599453
440.9,595.9,541.7,491.9,320.0,0,0,6.0910836121366945,6.391749595174604,6.296556681069359,6.200306313711332,5.771441123130016,0.6931471805599453,0.6931471805599453
422.8,470.2,435.6,444.7,500.0,0,0,6.049261645834199,6.155282632337377,6.079017444115844,6.09964607995251,6.2166061010848646,0.6931471805599453,0.6931471805599453
522.9,537.8,536.9,466.4,420.0,0,0,6.261300826414174,6.289344444536209,6.287672669279197,6.147185422104758,6.042632833682381,0.6931471805599453,0.6931471805599453
489.2,455.8,432.5,427.8,420.0,0,0,6.194813471094013,6.124245658341801,6.071891796220597,6.060990609756592,6.042632833682381,0.6931471805599453,0.6931471805599453
486.0,588.7,466.4,418.8,340.0,0,0,6.18826412308259,6.379613933006459,6.147185422104758,6.039778407386533,5.831882477283517,0.6931471805599453,0.6931471805599453
484.3,529.7,575.1,504.6,640.0,0,0,6.18476725641117,6.274196889833849,6.356281256738337,6.225745842832648,6.46302945692067,0.6931471805599453,0.6931471805599453
490.7,467.7,524.7,493.5,600.0,0,0,6.197868774417894,6.14996290492866,6.264730707825403,6.203547151062767,6.398594934535208,0.6931471805599453,0.6931471805599453
599.5,604.7,503.4,480.2,480.0,0,0,6.397762641520038,6.406384813986902,6.223369604090764,6.176282984100524,6.175867270105761,0.6931471805599453,0.6931471805599453
483.9,599.0,545.1,429.3,620.0,0,0,6.183942684111306,6.396929655216146,6.302802109158108,6.064482639844554,6.431331081933479,0.6931471805599453,0.6931471805599453
417.3,442.3,454.5,526.9,360.0,0,0,6.036198878448153,6.094246741751008,6.121395716700013,6.268906871829571,5.8888779583328805,0.6931471805599453,0.6931471805599453
487.0,659.0,551.9,568.6,620.0,0,0,6.1903154058531475,6.492239835020471,6.315177153343887,6.344934360097766,6.431331081933479,0.6931471805599453,0.6931471805599453
591.0,591.7,564.2,436.5,340.0,0,0,6.3835066348840055,6.3846883687937925,6.337179650810373,6.081076705797669,5.831882477283517,0.6931471805599453,0.6931471805599453
443.4,471.4,510.9,699.7,800.0,0,0,6.096725057765475,6.157826084323207,6.238129293463538,6.552079835376488,6.68586094706836,0.6931471805599453,0.6931471805599453
627.3,662.6,608.6,673.8,560.0,0,0,6.443017759408901,6.49767955831629,6.412803004372437,6.514416350671813,6.329720905522696,0.6931471805599453,0.6931471805599453
453.4,596.5,566.2,430.7,520.0,0,0,6.118977867406942,6.392754283805666,6.340711975217918,6.067730902561432,6.255750041753367,0.6931471805599453,0.6931471805599453
548.9,593.3,561.1,525.4,700.0,0,0,6.309736443513769,6.387384242372615,6.331679770008029,6.266061380011108,6.55250788703459,0.6931471805599453,0.6931471805599453
530.5,579.9,473.0,419.1,560.0,0,0,6.275703197782002,6.364578624998487,6.161207321695077,6.040492778175336,6.329720905522696,0.6931471805599453,0.6931471805599453
475.8,543.9,471.8,557.0,400.0,0,0,6.16709711575114,6.300602291589053,6.158672466091889,6.324358962381311,5.993961427306569,0.6931471805599453,0.6931471805599453
402.4,626.2,594.8,529.0,600.0,0,0,5.999928625520111,6.441265469036198,6.3899050402791815,6.272877006546167,6.398594934535208,0.6931471805599453,0.6931471805599453
391.6,496.5,466.3,396.1,320.0,0,0,5.972791281842361,6.209595556598647,6.14697144970638,5.984188138137206,5.771441123130016,0.6931471805599453,0.6931471805599453
441.8,517.7,436.0,485.7,300.0,0,0,6.093118200834482,6.251325681357355,6.07993319509559,6.187647916839409,5.707110264748875,0.6931471805599453,0.6931471805599453
537.8,647.2,591.2,553.2,800.0,0,0,6.289344444536209,6.474199290707447,6.383844415667491,6.317525632428878,6.68586094706836,0.6931471805599453,0.6931471805599453
504.7,630.4,521.2,561.6,640.0,0,0,6.225943608085937,6.447939576123892,6.258050656265029,6.332568896055757,6.46302945692067,0.6931471805599453,0.6931471805599453
603.2,612.5,619.7,685.7,480.0,0,0,6.403905268952571,6.419180264150966,6.430847873419607,6.531897515626631,6.175867270105761,0.6931471805599453,0.6931471805599453
468.9,617.4,476.4,633.6,640.0,0,0,6.15251990610877,6.427135497273212,6.16835471390473,6.452994879149095,6.46302945692067,0.6931471805599453,0.6931471805599453
510.0,652.4,516.7,476.9,840.0,0,0,6.236369590203704,6.48218949916697,6.249395923907856,6.169401505584112,6.734591659972948,0.6931471805599453,0.6931471805599453
408.6,606.5,520.5,533.9,360.0,0,0,6.015181073725298,6.409352175214703,6.256709274440827,6.282079813537204,5.8888779583328805,0.6931471805599453,0.6931471805599453
418.7,543.3,547.1,435.2,640.0,0,0,6.039540170339545,6.299500565440154,6.30645775205207,6.078100853767529,6.46302945692067,0.6931471805599453,0.6931471805599453
670.4,701.0,601.0,742.5,880.0,0,0,6.5093650845459345,6.553933404025811,6.400257445308821,6.61136876590021,6.78105762593618,0.6931471805599453,0.6931471805599453
553.7,634.1,522.9,597.7,440.0,0,0,6.318427427061189,6.45378246680893,6.261300826414174,6.394760637931307,6.089044875446846,0.6931471805599453,0.6931471805599453
375.2,514.2,341.2,462.1,380.0,0,0,5.9301209168669295,6.244555174790144,5.835395361458093,6.137943013486706,5.942799375126701,0.6931471805599453,0.6931471805599453
567.3,667.3,630.8,557.2,740.0,0,0,6.342649448303075,6.504737174517024,6.448572888367985,6.324717321102222,6.608000625296087,0.6931471805599453,0.6931471805599453
436.2,501.6,433.0,383.5,300.0,0,0,6.080390756302384,6.2197946251094915,6.073044534100405,5.951943788945699,5.707110264748875,0.6931471805599453,0.6931471805599453
514.9,555.1,514.9,534.5,500.0,0,0,6.245912948250604,6.320948134193518,6.245912948250604,6.283200889887803,6.2166061010848646,0.6931471805599453,0.6931471805599453
475.0,507.7,546.3,377.8,400.0,0,0,6.16541785423142,6.231858451828719,6.304997098149872,5.937008361311923,5.993961427306569,0.6931471805599453,0.6931471805599453
410.9,546.0,479.0,382.2,600.0,0,0,6.020780601442035,6.304448802421981,6.173786103901937,5.948557046096705,6.398594934535208,0.6931471805599453,0.6931471805599453
446.1,616.9,490.4,493.7,780.0,0,0,6.102782283239935,6.426326632066933,6.197258460087078,6.203951518233663,6.660575149839686,0.6931471805599453,0.6931471805599453
620.9,698.4,588.5,677.5,660.0,0,0,6.432779308109843,6.550222824629276,6.379274719977426,6.519884479274924,6.493753839851686,0.6931471805599453,0.6931471805599453
497.6,624.5,542.4,485.6,340.0,0,0,6.211804171089457,6.438551329906966,6.297845696992248,6.187442430349423,5.831882477283517,0.6931471805599453,0.6931471805599453
562.1,605.0,495.4,571.1,560.0,0,0,6.333457232260573,6.406879986069314,6.207382053330452,6.349313801274483,6.329720905522696,0.6931471805599453,0.6931471805599453
594.4,637.1,588.4,599.3,680.0,0,0,6.389233448581676,6.458495010874302,6.379105070303594,6.3974295302577975,6.523562306149512,0.6931471805599453,0.6931471805599453
549.3,611.6,542.7,527.3,500.0,0,0,6.310463584065713,6.417712194398675,6.298397624151875,6.26966430417027,6.2166061010848646,0.6931471805599453,0.6931471805599453
638.1,658.5,656.2,644.7,700.0,0,0,6.4600609366562365,6.491481972157369,6.487988386163113,6.4703349996324215,6.55250788703459,0.6931471805599453,0.6931471805599453
452.0,413.1,390.8,466.3,500.0,0,0,6.115892125483034,6.026107490551522,5.9707515055104405,6.14697144970638,6.2166061010848646,0.6931471805599453,0.6931471805599453
636.3,641.4,624.8,639.4,820.0,0,0,6.457240502320248,6.465211162632552,6.439030831234781,6.462092981122559,6.710523109452428,0.6931471805599453,0.6931471805599453
458.9,407.3,463.7,417.3,0.0,0,0,6.1310090745458785,6.01200219832553,6.141392036090933,6.036198878448153,0.0,0.6931471805599453,0.6931471805599453
475.5,570.5,500.5,579.2,680.0,0,0,6.166467723094256,6.348264483234865,6.2176036074019905,6.363372871687304,6.523562306149512,0.6931471805599453,0.6931471805599453
398.0,414.3,484.5,521.2,460.0,0,0,5.988961416889864,6.029001150636708,6.18517928773138,6.258050656265029,6.133398042996649,0.6931471805599453,0.6931471805599453
585.6,544.3,547.1,505.9,800.0,0,0,6.37434315654335,6.301336101932016,6.30645775205207,6.228313745478304,6.68586094706836,0.6931471805599453,0.6931471805599453
442.5,536.7,477.0,435.3,600.0,0,0,6.094697801749634,6.287300783815632,6.169610732491456,6.078330080129564,6.398594934535208,0.6931471805599453,0.6931471805599453
409.5,497.7,530.9,564.9,620.0,0,0,6.017375928892483,6.212004712552077,6.276455501748272,6.338417384148478,6.431331081933479,0.6931471805599453,0.6931471805599453
540.9,456.5,413.2,443.9,0.0,0,0,6.295081482572068,6.125776884715576,6.026348948961484,6.097849537811996,0.0,0.6931471805599453,0.6931471805599453
443.6,645.4,472.3,599.7,600.0,0,0,6.097175001530096,6.471418507206885,6.159729436912202,6.3980956418561155,6.398594934535208,0.6931471805599453,0.6931471805599453
470.1,616.3,545.8,516.6,440.0,0,0,6.155070385705995,6.4253551293998505,6.304083104849794,6.249202743186691,6.089044875446846,0.6931471805599453,0.6931471805599453
540.7,599.8,550.5,535.1,720.0,0,0,6.294712342663853,6.398262100449925,6.312641838693557,6.284320710833492,6.580639137284949,0.6931471805599453,0.6931471805599453
460.7,645.0,597.8,532.5,300.0,0,0,6.1349153295129435,6.470799503782602,6.394927652545473,6.279459070741808,5.707110264748875,0.6931471805599453,0.6931471805599453
442.0,426.8,480.3,479.5,320.0,0,0,6.093569770045136,6.0586557966483054,6.1764907763090635,6.174827228410347,5.771441123130016,0.6931471805599453,0.6931471805599453
460.2,609.3,447.0,589.5,340.0,0,0,6.133831788394904,6.413950639550449,6.104793232414985,6.380969635637417,5.831882477283517,0.6931471805599453,0.6931471805599453
424.7,545.5,543.9,500.6,660.0,0,0,6.053734872834107,6.3035343076165935,6.300602291589053,6.217802989318711,6.493753839851686,0.6931471805599453,0.6931471805599453
536.6,515.0,416.7,443.1,280.0,0,0,6.28711478920894,6.246106765481563,6.03476347150313,6.0960497622980565,5.638354669333745,0.6931471805599453,0.6931471805599453
409.9,546.5,476.1,466.3,280.0,0,0,6.018349875889364,6.305362461690656,6.167726112522061,6.14697144970638,5.638354669333745,0.6931471805599453,0.6931471805599453
503.6,527.8,518.5,552.3,520.0,0,0,6.223766036206958,6.270610288537476,6.252866810539282,6.315900349904064,6.255750041753367,0.6931471805599453,0.6931471805599453
523.9,597.2,497.6,433.3,440.0,0,0,6.263207768258254,6.393925146195848,6.211804171089457,6.073735539540777,6.089044875446846,0.6931471805599453,0.6931471805599453
564.0,657.3,625.1,631.2,360.0,0,0,6.336825731146441,6.489660754473831,6.439510102751265,6.4492057997815175,5.8888779583328805,0.6931471805599453,0.6931471805599453
480.2,611.0,564.5,538.3,660.0,0,0,6.176282984100524,6.416732282512326,6.3377102955561755,6.2902720023431815,6.493753839851686,0.6931471805599453,0.6931471805599453
458.4,530.0,515.5,456.1,240.0,0,0,6.129921290254998,6.274762021241939,6.247075288559693,6.124902185337699,5.484796933490655,0.6931471805599453,0.6931471805599453
555.1,554.2,547.7,450.7,280.0,0,0,6.320948134193518,6.319328409192595,6.30755184406493,6.113018242660559,5.638354669333745,0.6931471805599453,0.6931471805599453
425.4,665.3,613.5,705.3,680.0,0,0,6.0553778728516345,6.501740019568492,6.42080892900609,6.560040076414876,6.523562306149512,0.6931471805599453,0.6931471805599453
372.2,523.9,494.9,580.0,480.0,0,0,5.922114468973189,6.263207768258254,6.206374293495088,6.364750756851911,6.175867270105761,0.6931471805599453,0.6931471805599453
485.5,577.8,510.3,434.2,600.0,0,0,6.1872369016260595,6.360956994757329,6.236956502085953,6.0758056955417326,6.398594934535208,0.6931471805599453,0.6931471805599453
444.8,589.8,428.5,471.9,480.0,0,0,6.099870420951769,6.381477550657225,6.06262174142431,6.15888394964983,6.175867270105761,0.6931471805599453,0.6931471805599453
526.6,659.8,566.0,638.9,640.0,0,0,6.268338420843159,6.493451222206768,6.340359303727752,6.461311914145415,6.46302945692067,0.6931471805599453,0.6931471805599453
437.1,491.0,533.3,623.3,660.0,0,0,6.082447194819853,6.198478716492308,6.2809574789637255,6.436631022067698,6.493753839851686,0.6931471805599453,0.6931471805599453
445.5,437.3,444.3,502.8,520.0,0,0,6.101439400316553,6.082903607424764,6.098748212327656,6.22217936391851,6.255750041753367,0.6931471805599453,0.6931471805599453
654.6,651.5,633.7,722.4,620.0,0,0,6.485550846869675,6.480811139196849,6.453152446312425,6.5839623195179975,6.431331081933479,0.6931471805599453,0.6931471805599453
611.1,629.6,562.9,716.3,540.0,0,0,6.416895667857024,6.446671747110961,6.334876930813136,6.575494163132388,6.293419278846481,0.6931471805599453,0.6931471805599453
677.9,722.3,687.0,787.8,580.0,0,0,6.520473841307601,6.583824073855235,6.5337888379333435,6.6705128032884256,6.364750756851911,0.6931471805599453,0.6931471805599453
574.6,679.0,578.6,561.5,880.0,0,0,6.355412975013213,6.522092798170152,6.362338210446527,6.332391134078575,6.78105762593618,0.6931471805599453,0.6931471805599453
573.7,551.1,556.4,518.9,760.0,0,0,6.353848165513696,6.313729189289999,6.323283115047848,6.25363648538967,6.634633357861686,0.6931471805599453,0.6931471805599453
417.2,603.7,399.9,574.5,240.0,0,0,6.035959786994534,6.4047324672791675,5.993712019648461,6.355239228161937,5.484796933490655,0.6931471805599453,0.6931471805599453
443.7,410.2,467.6,582.0,540.0,0,0,6.097399897516651,6.019079714140955,6.149749526073696,6.368187186350492,6.293419278846481,0.6931471805599453,0.6931471805599453
393.6,521.1,512.5,502.7,420.0,0,0,5.977872593588515,6.257859140416507,6.241250029368613,6.221980852751605,6.042632833682381,0.6931471805599453,0.6931471805599453
426.9,592.9,446.0,481.1,540.0,0,0,6.0588895234227715,6.386710955021814,6.102558594613569,6.1781515614115765,6.293419278846481,0.6931471805599453,0.6931471805599453
440.0,555.0,498.3,439.2,320.0,0,0,6.089044875446846,6.320768294250582,6.213207117506563,6.087229169092361,5.771441123130016,0.6931471805599453,0.6931471805599453
444.4,520.4,379.3,476.4,300.0,0,0,6.098972754823267,6.256517501499402,5.940960414934214,6.16835471390473,5.707110264748875,0.6931471805599453,0.6931471805599453
383.2,501.9,434.7,436.2,240.0,0,0,5.9511632503344565,6.220391343177919,6.076953933123397,6.080390756302384,5.484796933490655,0.6931471805599453,0.6931471805599453
430.2,474.8,425.7,501.6,420.0,0,0,6.066572019594787,6.164997597868857,6.056081190193955,6.2197946251094915,6.042632833682381,0.6931471805599453,0.6931471805599453
452.8,566.1,510.0,508.1,520.0,0,0,6.117656572345742,6.340535655019982,6.236369590203704,6.232644460908291,6.255750041753367,0.6931471805599453,0.6931471805599453
461.1,426.2,491.1,557.5,360.0,0,0,6.135781317876221,6.057252287645985,6.198681947871933,6.3252546185092555,5.8888779583328805,0.6931471805599453,0.6931471805599453
519.4,462.2,422.8,511.8,340.0,0,0,6.25459774663835,6.138158926258786,6.049261645834199,6.23988590560646,5.831882477283517,0.6931471805599453,0.6931471805599453
468.2,661.8,613.6,581.4,400.0,0,0,6.151029116779321,6.496473285552407,6.4209716496963845,6.367157496882476,5.993961427306569,0.6931471805599453,0.6931471805599453
395.2,571.0,475.1,549.1,360.0,0,0,5.981919134264451,6.349138991379798,6.1656279162004735,6.310100079881413,5.8888779583328805,0.6931471805599453,0.6931471805599453
471.3,643.0,559.6,704.0,920.0,0,0,6.157614376902071,6.467698726104354,6.329007638730688,6.558197802812269,6.825460036255307,0.6931471805599453,0.6931471805599453
433.7,632.4,517.2,589.7,860.0,0,0,6.074656137994746,6.45110213410454,6.250361268128009,6.38130827431319,6.7580945044277305,0.6931471805599453,0.6931471805599453
432.9,595.8,426.1,552.8,500.0,0,0,6.072814092804305,6.391582048889551,6.057018177847421,6.316803610736861,6.2166061010848646,0.6931471805599453,0.6931471805599453
690.8,659.4,633.7,885.7,680.0,0,0,6.5392968965030684,6.492845712045973,6.453152446312425,6.787506706385962,6.523562306149512,0.6931471805599453,0.6931471805599453
405.8,574.4,578.0,467.6,360.0,0,0,6.008321664174405,6.355065451117447,6.361302477572996,6.149749526073696,5.8888779583328805,0.6931471805599453,0.6931471805599453
400.9,479.7,376.9,471.0,240.0,0,0,5.9962033014551555,6.175243374899915,5.934629610355443,6.156978985585555,5.484796933490655,0.6931471805599453,0.6931471805599453
